quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_cost,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_profit,recommended_expected_profit,delta_expected_profit,avg_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,convert_to_order,success,row_id,gross_margin_rate,energy_grant_amount,current_predicted_win_probability,recommended_gmr,recommended_predicted_win_probability,higher_than_avg_competitor,is_lower_than_competitor,recommendation_objective,min_win_prob_constraint,used_fallback_because_no_candidate_met_min_win_prob,delta_gmr,delta_predicted_win_probability
Q-04914,W,W,11.0,1,49.47,50.0,0.53,206400.0,208587.84000000003,2187.8400000000256,206400.0,208587.84000000003,2187.8400000000256,104293.92000000001,102106.07999999999,104293.92000000001,88.85,80.48,-8.37,90722.57265710272,83940.79923626274,-6781.773420839978,,,,0,1,62,0.4947,66000,0.8885129333836215,0.5,0.8048484440537159,0,0,expected_profit,0.0,False,0.005300000000000027,-0.08366448932990556
Q-04925,N1,N1,75.0,1,31.98,45.0,13.02,760000.0,939912.7272727272,179912.72727272718,760000.0,939912.7272727272,179912.72727272718,516952.0,243047.99999999997,422960.72727272724,90.81,98.23,7.41,220718.20177738476,415461.34957213723,194743.14779475247,830000.0,-8.433734939759036,13.242497261774359,0,1,63,0.3198,375000,0.9081259742000954,0.45,0.9822693285285696,1,0,expected_profit,0.0,False,0.13020000000000004,0.07414335432847419
Q-04962,O,Other,75.0,1,69.4,40.0,-29.4,947000.0,482970.0,-464030.0,947000.0,482970.0,-464030.0,289782.0,657218.0,193188.0,93.06,99.55,6.49,611603.6360055957,192314.57580368945,-419289.06020190625,,,,0,1,64,0.6940000000000001,322500,0.9305947737365617,0.4,0.9954788900122651,0,0,expected_profit,0.0,False,-0.29400000000000004,0.06488411627570334
Q-04976,W,W,11.0,1,14.07,45.0,30.93,172000.0,268726.54545454547,96726.54545454547,172000.0,268726.54545454547,96726.54545454547,147799.6,24200.399999999998,120926.94545454546,97.4,82.3,-15.1,23571.88102883492,99521.30051381822,75949.4194849833,,,,0,1,65,0.1407,66000,0.9740285709672122,0.45,0.8229869706849307,0,0,expected_profit,0.0,False,0.3093,-0.15104160028228153
Q-05083,A1,A1,15.0,1,36.19,60.0,23.81,240000.0,382860.0,142860.0,240000.0,382860.0,142860.0,153144.0,86856.0,229716.0,46.68,44.36,-2.33,40547.29299820894,101893.0283930776,61345.735394868665,170000.0,41.17647058823529,125.21176470588236,0,1,66,0.3619,90000,0.46683352903897185,0.6,0.4435608681723415,1,0,expected_profit,0.0,False,0.23809999999999998,-0.023272660866630324
Q-05292,I1,I1,22.0,1,35.62,50.0,14.38,262000.0,337351.20000000007,75351.20000000007,262000.0,337351.20000000007,75351.20000000007,168675.60000000003,93324.39999999998,168675.60000000003,40.22,86.17,45.95,37534.317727366026,145349.18345776992,107814.8657304039,240000.0,9.166666666666666,40.563000000000024,0,1,67,0.3561999999999999,132000,0.4021918997321819,0.5,0.8617084122289762,1,0,expected_profit,0.0,False,0.1438000000000001,0.4595165124967943
Q-05361,N1,N1,75.0,1,59.55,60.0,0.45,749000.0,757426.2500000001,8426.250000000116,749000.0,757426.2500000001,8426.250000000116,302970.50000000006,446029.49999999994,454455.75000000006,83.87,79.29,-4.58,374099.43969383184,360354.37520728883,-13745.064486543008,830000.0,-9.759036144578314,-8.743825301204804,0,1,68,0.5954999999999999,375000,0.8387325046747623,0.6,0.7929361113976197,0,1,expected_profit,0.0,False,0.0045000000000000595,-0.04579639327714269
Q-05382,N1,N1,75.0,2,35.38,45.0,9.62,735500.0,864145.6363636362,128645.63636363624,1471000.0,1728291.2727272725,257291.27272727247,950560.2,520439.8,777731.0727272726,76.07,97.22,21.15,395891.2199070983,756104.9010791697,360213.68117207143,830000.0,-11.385542168674698,4.113932092004366,0,1,69,0.3538,375000,0.7606859043199584,0.45,0.9721932523895871,1,0,expected_profit,0.0,False,0.09620000000000001,0.21150734806962868
Q-05501,S,S,110.0,1,40.86,30.0,-10.86,1723600.0,1456195.7714285713,-267404.2285714287,1723600.0,1456195.7714285713,-267404.2285714287,1019337.0399999999,704262.9600000001,436858.7314285714,87.28,86.47,-0.81,614665.8623052354,377745.5774294431,-236920.28487579228,1880000.0,-8.319148936170214,-22.542778115501523,0,1,70,0.4086,528000,0.8727789152864653,0.3,0.8646858818505871,0,1,expected_profit,0.0,False,-0.10860000000000003,-0.008093033435878194
Q-05535,I1,I1,22.0,2,67.71,60.0,-7.71,405000.0,326936.2500000001,-78063.74999999988,810000.0,653872.5000000002,-156127.49999999977,261549.00000000012,548450.9999999999,392323.5000000001,93.95,84.54,-9.41,515256.77396189224,331658.52320979134,-183598.2507521009,240000.0,68.75,36.22343750000005,0,1,71,0.6770999999999999,132000,0.9394764052976334,0.6,0.845370015331203,1,0,expected_profit,0.0,False,-0.07709999999999995,-0.09410638996643039
Q-05576,M,Other,75.0,1,56.87,30.0,-26.87,1252700.0,771842.1571428572,-480857.8428571428,1252700.0,771842.1571428572,-480857.8428571428,540289.51,712410.49,231552.64714285717,1.07,85.76,84.69,7603.621668354165,198580.3925080814,190976.77083972722,,,,1,0,72,0.5687,322500,0.01067309054973933,0.3,0.857603637696988,0,0,expected_profit,0.0,False,-0.2687,0.8469305471472487
Q-05577,E,Other,15.0,1,59.86,35.0,-24.86,408100.0,252017.44615384613,-156082.55384615387,408100.0,252017.44615384613,-156082.55384615387,163811.34,244288.66,88206.10615384614,1.38,69.9,68.52,3366.440643733991,61655.13010962463,58288.68946589064,,,,1,0,73,0.5986,48600,0.013780585000277913,0.35,0.6989893647735432,0,0,expected_profit,0.0,False,-0.24860000000000004,0.6852087797732653
Q-05585,W,W,11.0,1,49.83,40.0,-9.83,290000.0,242488.3333333334,-47511.6666666666,290000.0,242488.3333333334,-47511.6666666666,145493.00000000003,144506.99999999997,96995.33333333337,0.14,25.03,24.88,209.48941349185714,24277.034198849575,24067.544785357717,,,,1,0,74,0.4982999999999999,66000,0.0014496834997049083,0.4,0.2502907445600431,0,0,expected_profit,0.0,False,-0.09829999999999989,0.24884106106033818
Q-05635,B,Other,11.0,1,58.26,50.0,-8.26,131560.0,109826.288,-21733.712,131560.0,109826.288,-21733.712,54913.144,76646.856,54913.144,8.29,52.63,44.34,6355.8116869996575,28899.750213874227,22543.93852687457,,,,1,0,75,0.5826,56760,0.08292331895517877,0.5,0.5262811070128169,0,0,expected_profit,0.0,False,-0.0826,0.44335778805763815
Q-05651,H1,H1,37.0,1,39.66,55.0,15.34,334368.0,448350.33600000007,113982.33600000007,334368.0,448350.33600000007,113982.33600000007,201757.65120000002,132610.34879999998,246592.68480000005,99.96,98.34,-1.62,132557.06612047076,242499.1850697804,109942.11894930963,360000.0,-7.12,24.541760000000018,0,1,76,0.3965999999999999,222000,0.9995982011961254,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.15340000000000015,-0.01619844922675817
Q-05652,A1,A1,15.0,1,60.39,40.0,-20.39,405000.0,267367.5,-137632.5,405000.0,267367.5,-137632.5,160420.5,244579.5,106947.0,0.13,78.25,78.12,329.0833231719848,83685.90830292496,83356.82497975297,170000.0,138.23529411764704,57.275,1,0,77,0.6039,90000,0.0013455065660531024,0.4,0.7824988854565809,1,0,expected_profit,0.0,False,-0.20389999999999997,0.7811533788905277
Q-05655,W,W,11.0,1,17.21,40.0,22.79,180000.0,248369.99999999997,68369.99999999997,180000.0,248370.0,68370.0,149022.0,30978.0,99348.0,21.61,55.76,34.15,6694.309307424806,55400.77597761308,48706.46667018827,,,,0,1,78,0.1721,66000,0.2160988219841438,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.22790000000000002,0.3415447740380517
Q-05666,I1,I1,22.0,1,65.51,50.0,-15.51,468000.0,322826.4,-145173.59999999998,468000.0,322826.4,-145173.59999999998,161413.2,306586.8,161413.2,0.01,55.71,55.7,38.05520943889338,89921.09100243746,89883.03579299856,240000.0,95.0,34.51100000000001,1,0,79,0.6551,132000,0.00012412540082904215,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.15510000000000002,0.5569622281466965
Q-05674,W,W,11.0,1,14.07,40.0,25.93,173420.0,248366.34333333335,74946.34333333335,173420.0,248366.34333333335,74946.34333333335,149019.806,24400.194,99346.53733333334,1.33,57.53,56.2,323.5749339403629,57149.822071912386,56826.24713797202,,,,1,0,80,0.1407,66000,0.013261162347330635,0.4,0.5752573124935391,0,0,expected_profit,0.0,False,0.25930000000000003,0.5619961501462084
Q-05703,W,W,11.0,1,14.41,45.0,30.59,170000.0,264550.90909090906,94550.90909090906,170000.0,264550.90909090906,94550.90909090906,145503.0,24497.0,119047.90909090907,98.11,80.88,-17.22,24033.377663246763,96289.63520643138,72256.25754318462,,,,0,1,81,0.1441,66000,0.9810743218862213,0.45,0.8088309651276724,0,0,expected_profit,0.0,False,0.3059,-0.17224335675854896
Q-05706,Q,Q,7.5,1,-2.54,30.0,32.54,145340.0,212902.33714285714,67562.33714285714,145340.0,212902.33714285714,67562.33714285714,149031.636,-3691.636,63870.70114285714,65.29,76.38,11.09,-2410.3567211927743,48786.574438251366,51196.93115944414,130000.0,11.799999999999999,63.771028571428566,0,1,82,-0.0254,45000,0.6529237230303243,0.3,0.7638333941118371,1,0,expected_profit,0.0,False,0.32539999999999997,0.11090967108151284
Q-05707,H1,H1,37.0,1,56.43,60.0,3.57,422000.0,459663.49999999994,37663.49999999994,422000.0,459663.49999999994,37663.49999999994,183865.4,238134.6,275798.1,97.64,97.68,0.04,232511.55204950235,269396.06925014016,36884.51720063781,360000.0,17.22222222222222,27.68430555555554,0,1,83,0.5643,222000,0.976387102292159,0.6,0.9767872557865344,1,0,expected_profit,0.0,False,0.035699999999999954,0.00040015349437538816
Q-05711,W,W,11.0,1,49.83,40.0,-9.83,290000.0,242488.3333333334,-47511.6666666666,290000.0,242488.3333333334,-47511.6666666666,145493.00000000003,144506.99999999997,96995.33333333337,0.14,25.03,24.88,209.48941349185714,24277.034198849575,24067.544785357717,,,,1,0,84,0.4982999999999999,66000,0.0014496834997049083,0.4,0.2502907445600431,0,0,expected_profit,0.0,False,-0.09829999999999989,0.24884106106033818
Q-05734,H1,H1,37.0,1,44.77,55.0,10.23,366120.0,449351.28,83231.28000000003,366120.0,449351.28,83231.28000000003,202208.076,163911.924,247143.20400000003,1.96,98.06,96.1,3218.233999269771,242359.65575649784,239141.42175722806,360000.0,1.7000000000000002,24.819800000000008,1,0,85,0.4477,222000,0.019633922418418878,0.55,0.9806446296475861,1,0,expected_profit,0.0,False,0.10230000000000006,0.9610107072291673
Q-05740,Q,Q,7.5,1,1.73,35.0,33.27,146900.0,222090.2,75190.20000000001,146900.0,222090.2,75190.20000000001,144358.63,2541.37,77731.56999999999,1.0,65.18,64.18,25.39667229035725,50662.877178857925,50637.48050656757,130000.0,13.0,70.8386153846154,1,0,86,0.0173,45000,0.009993299791198154,0.35,0.6517670642553332,1,0,expected_profit,0.0,False,0.3327,0.641773764464135
Q-05753,W,W,11.0,1,48.61,40.0,-8.61,290000.0,248385.0,-41615.0,290000.0,248385.0,-41615.0,149031.0,140969.0,99354.0,0.31,43.5,43.19,434.6615068495662,43218.720944001536,42784.05943715197,,,,1,0,87,0.4861,66000,0.0030833836293764315,0.4,0.4349972919459864,0,0,expected_profit,0.0,False,-0.08609999999999995,0.43191390831661
Q-05772,H1,H1,37.0,1,45.85,55.0,9.15,372600.0,448362.0000000001,75762.00000000012,372600.0,448362.00000000006,75762.00000000006,201762.9,170837.1,246599.10000000006,2.78,98.24,95.46,4750.084239945277,242251.28875709,237501.2045171447,360000.0,3.5000000000000004,24.545000000000034,1,0,88,0.4585,222000,0.027804758099647425,0.55,0.9823689087149544,1,0,expected_profit,0.0,False,0.09150000000000003,0.954564150615307
Q-05773,H1,H1,37.0,1,45.85,55.0,9.15,372600.0,448362.0000000001,75762.00000000012,372600.0,448362.00000000006,75762.00000000006,201762.9,170837.1,246599.10000000006,2.78,98.24,95.46,4750.084239945277,242251.28875709,237501.2045171447,360000.0,3.5000000000000004,24.545000000000034,1,0,89,0.4585,222000,0.027804758099647425,0.55,0.9823689087149544,1,0,expected_profit,0.0,False,0.09150000000000003,0.954564150615307
Q-05776,H1,H1,37.0,1,48.71,55.0,6.29,393336.0,448315.632,54979.63199999998,393336.0,448315.63200000004,54979.63200000004,201742.0344,191593.9656,246573.59760000004,2.05,98.16,96.11,3922.1788998350066,242027.88470991448,238105.70581007947,360000.0,9.26,24.532119999999995,1,0,90,0.4871,222000,0.020471307055794908,0.55,0.9815644783775278,1,0,expected_profit,0.0,False,0.06290000000000007,0.9610931713217329
Q-05782,I1,I1,22.0,1,39.04,50.0,10.96,264420.0,322380.86400000006,57960.86400000006,264420.0,322380.86400000006,57960.86400000006,161190.43200000003,103229.56799999997,161190.43200000003,0.87,55.71,54.84,899.7855987245111,89796.9899896304,88897.20439090588,240000.0,10.174999999999999,34.325360000000025,1,0,91,0.3903999999999999,132000,0.008716355363654253,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.10960000000000009,0.5483699981838713
Q-05809,H1,H1,37.0,1,39.66,55.0,15.34,334368.0,448350.33600000007,113982.33600000007,334368.0,448350.33600000007,113982.33600000007,201757.65120000002,132610.34879999998,246592.68480000005,99.96,98.34,-1.62,132557.06612047076,242499.1850697804,109942.11894930963,360000.0,-7.12,24.541760000000018,0,1,92,0.3965999999999999,222000,0.9995982011961254,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.15340000000000015,-0.01619844922675817
Q-05810,W,W,11.0,1,10.63,40.0,29.37,166750.0,248374.12500000006,81624.12500000006,166750.0,248374.12500000003,81624.12500000003,149024.475,17725.525,99349.65000000002,4.68,57.55,52.87,829.5805186703363,57173.47594272554,56343.895424055205,,,,1,0,93,0.1063,66000,0.046801463915474226,0.4,0.5754773765456197,0,0,expected_profit,0.0,False,0.2937,0.5286759126301455
Q-05813,I1,I1,22.0,1,43.54,50.0,6.46,285948.0,322892.4816,36944.4816,285948.0,322892.4816,36944.4816,161446.2408,124501.7592,161446.2408,1.11,65.54,64.42,1383.6152832933828,105805.39245988743,104421.77717659404,240000.0,19.145,34.538534,1,0,94,0.4354,132000,0.011113218738305047,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.06459999999999999,0.6442466827100006
Q-05821,I1,I1,22.0,1,35.84,45.0,9.16,284076.0,331387.5665454545,47311.566545454494,284076.0,331387.5665454545,47311.566545454494,182263.1616,101812.8384,149124.40494545453,39.99,79.06,39.07,40709.874956341024,117890.35543670146,77180.48048036043,240000.0,18.365000000000002,38.07815272727271,1,0,95,0.3584,132000,0.39985011316943136,0.45,0.7905503829492054,1,0,expected_profit,0.0,False,0.09160000000000001,0.39070026977977407
Q-05821,J,Other,22.0,1,35.84,40.0,4.16,293788.0,314157.3013333333,20369.301333333307,293788.0,314157.3013333333,20369.301333333307,188494.38079999998,105293.6192,125662.92053333332,22.63,21.18,-1.44,23823.903547879145,26618.455299717345,2794.5517518382003,,,,1,0,96,0.3584,113520,0.22626160757782315,0.4,0.21182426118018272,0,0,expected_profit,0.0,False,0.041600000000000026,-0.014437346397640438
Q-05824,H1,H1,37.0,1,45.85,55.0,9.15,372600.0,448362.0000000001,75762.00000000012,372600.0,448362.00000000006,75762.00000000006,201762.9,170837.1,246599.10000000006,2.78,98.24,95.46,4750.084239945277,242251.28875709,237501.2045171447,360000.0,3.5000000000000004,24.545000000000034,1,0,97,0.4585,222000,0.027804758099647425,0.55,0.9823689087149544,1,0,expected_profit,0.0,False,0.09150000000000003,0.954564150615307
Q-05837,N1,N1,75.0,1,39.35,50.0,10.65,738012.5,895209.1625000001,157196.6625000001,738012.5,895209.1625,157196.66249999998,447604.58125,290407.91875,447604.58125,2.28,78.62,76.33,6629.423401930675,351887.8131526428,345258.38975071214,830000.0,-11.082831325301205,7.856525602409651,1,0,98,0.3935,375000,0.02282797049910222,0.5,0.7861577559593909,1,0,expected_profit,0.0,False,0.10649999999999998,0.7633297854602886
Q-05838,N1,N1,75.0,1,48.11,45.0,-3.11,940500.0,887319.0,-53181.0,940500.0,887319.0,-53181.0,488025.45000000007,452474.54999999993,399293.55,95.37,99.16,3.78,431540.26318368403,395929.10369654774,-35611.15948713629,830000.0,13.313253012048193,6.905903614457831,0,1,99,0.4810999999999999,375000,0.953733780571049,0.45,0.9915740028772009,1,0,expected_profit,0.0,False,-0.031099999999999905,0.037840222306151916
Q-05842,H1,H1,37.0,1,46.16,55.0,8.84,390000.0,466613.33333333343,76613.33333333343,390000.0,466613.33333333343,76613.33333333343,209976.00000000003,180023.99999999997,256637.3333333334,25.14,99.25,74.11,45250.11860630346,254709.88373396217,209459.7651276587,360000.0,8.333333333333332,29.614814814814842,1,0,100,0.4615999999999999,222000,0.2513560336749737,0.55,0.992489597774663,1,0,expected_profit,0.0,False,0.08840000000000015,0.7411335640996892
Q-05844,H1,H1,37.0,1,41.3,55.0,13.7,343699.2,448336.51200000005,104637.31200000003,343699.2,448336.51200000005,104637.31200000003,201751.4304,141947.7696,246585.08160000003,99.34,98.34,-1.0,141014.94965984486,242491.70808478622,101476.75842494136,360000.0,-4.527999999999997,24.537920000000014,0,1,101,0.413,222000,0.9934284283382276,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.13700000000000007,-0.0100286763688604
Q-05846,I1,I1,22.0,1,24.4,50.0,25.6,213548.4,322885.1808,109336.78079999998,213548.4,322885.1808,109336.78079999998,161442.5904,52105.8096,161442.5904,99.78,65.54,-34.24,51991.51160624433,105803.00013410317,53811.48852785885,240000.0,-11.021500000000001,34.53549199999999,0,1,102,0.244,132000,0.9978064251446603,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.256,-0.34244652369635464
Q-05850,H1,H1,37.0,1,46.74,55.0,8.26,395928.0,468602.78400000016,72674.78400000016,395928.0,468602.7840000001,72674.7840000001,210871.25280000002,185056.74719999998,257731.53120000008,45.48,99.25,53.77,84170.54859882242,255795.86373453608,171625.31513571367,360000.0,9.98,30.167440000000045,0,1,103,0.4674,222000,0.4548364211106291,0.55,0.992489597774663,1,0,expected_profit,0.0,False,0.08260000000000006,0.5376531766640338
Q-05850,I1,I1,22.0,1,46.74,50.0,3.26,285948.0,304591.80960000004,18643.809600000037,285948.0,304591.80960000004,18643.809600000037,152295.90480000002,133652.09519999998,152295.90480000002,83.92,71.32,-12.6,112159.39558348618,108617.26917049494,-3542.126412991245,240000.0,19.145,26.913254000000013,0,1,104,0.4674,132000,0.8391892054939233,0.5,0.7131988828795804,1,0,expected_profit,0.0,False,0.03260000000000002,-0.12599032261434284
Q-05854,W,W,11.0,1,31.46,20.0,-11.46,290000.0,248457.5,-41542.5,290000.0,248457.5,-41542.5,198766.0,91234.0,49691.5,1.71,44.77,43.06,1563.2419283332101,22247.840515620563,20684.598587287353,,,,1,0,105,0.3146,66000,0.017134422784633032,0.2,0.44771923801093877,0,0,expected_profit,0.0,False,-0.11459999999999998,0.43058481522630576
Q-05857,W,W,11.0,1,16.1,40.0,23.9,173420.0,242498.96666666667,69078.96666666667,173420.0,242498.96666666667,69078.96666666667,145499.38,27920.62,96999.58666666667,3.94,26.64,22.69,1101.01022157973,25837.0118106696,24736.00158908987,,,,1,0,106,0.161,66000,0.03943358784940055,0.4,0.2663620815154291,0,0,expected_profit,0.0,False,0.23900000000000002,0.22692849366602857
Q-05861,W,W,11.0,1,16.1,40.0,23.9,173420.0,242498.96666666667,69078.96666666667,173420.0,242498.96666666667,69078.96666666667,145499.38,27920.62,96999.58666666667,3.94,26.64,22.69,1101.01022157973,25837.0118106696,24736.00158908987,,,,1,0,107,0.161,66000,0.03943358784940055,0.4,0.2663620815154291,0,0,expected_profit,0.0,False,0.23900000000000002,0.22692849366602857
Q-05868,N1,N1,75.0,1,65.15,50.0,-15.15,1283500.0,894599.4999999998,-388900.50000000023,1283500.0,894599.4999999998,-388900.50000000023,447299.7499999999,836200.2500000001,447299.7499999999,0.02,74.39,74.37,150.4230566946184,332736.75054078846,332586.32748409384,830000.0,54.638554216867476,7.783072289156598,1,0,108,0.6515000000000001,375000,0.00017988879660657645,0.5,0.7438786865872126,1,0,expected_profit,0.0,False,-0.15150000000000008,0.743698797790606
Q-05870,H1,H1,37.0,1,48.45,55.0,6.55,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,201762.576,189629.424,246598.70400000003,1.67,98.34,96.67,3168.4433049504896,242505.10434956744,239336.66104461695,360000.0,8.72,24.54480000000001,1,0,109,0.4845,222000,0.016708605859344326,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.06550000000000006,0.9666911461100229
Q-05874,I1,I1,22.0,1,31.09,50.0,18.91,234280.8,322885.79855999997,88604.99855999998,234280.8,322885.79855999997,88604.99855999998,161442.89927999998,72837.90072,161442.89927999998,98.76,65.54,-33.22,71934.81991735427,105803.20256166953,33868.382644315265,240000.0,-2.383000000000005,34.535749399999986,0,1,110,0.3109,132000,0.9876014987565702,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.1891,-0.3322415973082645
