quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,conversion_risk_score,conversion_risk_level,profitability_risk_score,profitability_risk_level,quote_review_flag,conversion_review_reasons,profitability_review_reasons,review_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-05810,W,0.1063,166750.0,1,166750.0,66000,0.3958020989505247,0,,,17725.525000000023,18.18,Low,27.27,Low,No major pricing risk,Product has historically low win rate; No competitor information available,Very low GMR; Low GMR,product historical win rate is 13.8%; no competitor price information is available.,0,10.63,39.58
Q-05813,I1,0.4354,285948.0,1,285948.0,132000,0.461622392882622,1,240000.0,19.14,124501.7592,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 19.1% above average competitor; product historical win rate is 22.9%.,0,43.54,46.16
Q-05821,I1,0.3584,284076.0,1,284076.0,132000,0.4646643855869556,1,240000.0,18.36,101812.8384,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 18.4% above average competitor; product historical win rate is 22.9%.,0,35.84,46.47
Q-05821,J,0.3584,293788.0,1,293788.0,113520,0.3864010783285906,0,,,105293.61920000002,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,grant ratio is 38.6%; product historical win rate is 0.0%; no competitor price information is available.,0,35.84,38.64
Q-05824,H1,0.4585,372600.0,1,372600.0,222000,0.5958132045088567,1,360000.0,3.5,170837.1,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.5% above average competitor.,0,45.85,59.58
Q-05837,N1,0.3935,738012.5,1,738012.5,375000,0.5081214749072678,2,830000.0,-11.08,290407.91874999995,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,39.35,50.81
Q-05838,N1,0.4810999999999999,940500.0,1,940500.0,375000,0.3987240829346092,2,830000.0,13.31,452474.55,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 13.3% above average competitor; GMR is 48.1%.,1,48.11,39.87
Q-05842,H1,0.4615999999999999,390000.0,1,390000.0,222000,0.5692307692307692,1,360000.0,8.33,180024.0,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 8.3% above average competitor.,0,46.16,56.92
Q-05844,H1,0.413,343699.2,1,343699.2,222000,0.6459136361097145,1,360000.0,-4.53,141947.76960000003,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,41.3,64.59
Q-05846,I1,0.244,213548.4,1,213548.4,132000,0.6181268508684682,1,240000.0,-11.02,52105.80960000001,9.09,Low,18.18,Low,No major pricing risk,Product has historically low win rate,Low GMR; Price lower than average competitor,product historical win rate is 22.9%.,1,24.4,61.81
Q-05850,H1,0.4674,395928.0,1,395928.0,222000,0.5607080075165182,1,360000.0,9.98,185056.7472,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 10.0% above average competitor.,1,46.74,56.07
Q-05850,I1,0.4674,285948.0,1,285948.0,132000,0.461622392882622,1,240000.0,19.14,133652.0952,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 19.1% above average competitor; product historical win rate is 22.9%.,1,46.74,46.16
Q-05854,W,0.3146,290000.0,1,290000.0,66000,0.2275862068965517,0,,,91234.0,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,grant ratio is 22.8%; product historical win rate is 13.8%; no competitor price information is available.,0,31.46,22.76
Q-05857,W,0.161,173420.0,1,173420.0,66000,0.3805789412985815,0,,,27920.619999999995,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 38.1%; product historical win rate is 13.8%; no competitor price information is available.,0,16.1,38.06
Q-05861,W,0.161,173420.0,1,173420.0,66000,0.3805789412985815,0,,,27920.619999999995,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 38.1%; product historical win rate is 13.8%; no competitor price information is available.,0,16.1,38.06
Q-05868,N1,0.6515000000000001,1283500.0,1,1283500.0,375000,0.292169848071679,2,830000.0,54.64,836200.2500000001,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 54.6% above average competitor; GMR is 65.2%; grant ratio is 29.2%.,0,65.15,29.22
Q-05870,H1,0.4845,391392.0,1,391392.0,222000,0.5672062791268089,1,360000.0,8.72,189629.42400000003,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 8.7% above average competitor; GMR is 48.4%.,0,48.45,56.72
Q-05874,I1,0.3109,234280.8,1,234280.8,132000,0.5634264523597324,1,240000.0,-2.38,72837.90071999998,9.09,Low,9.09,Low,No major pricing risk,Product has historically low win rate,Price lower than average competitor,product historical win rate is 22.9%.,1,31.09,56.34
Q-05879,I1,0.3639,265700.0,1,265700.0,132000,0.4968009032743696,1,240000.0,10.71,96688.23,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.7% above average competitor; product historical win rate is 22.9%.,0,36.39,49.68
Q-05881,A1,0.3443,244620.0,1,244620.0,90000,0.3679175864606328,1,170000.0,43.89,84222.66600000003,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 43.9% above average competitor; grant ratio is 36.8%; product historical win rate is 19.0%.,0,34.43,36.79
Q-05882,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,1,240000.0,10.18,102991.59,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.2% above average competitor; product historical win rate is 22.9%.,0,38.95,49.92
Q-05887,H1,0.4477,366120.0,1,366120.0,222000,0.6063585709603408,1,360000.0,1.7,163911.924,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 1.7% above average competitor.,0,44.77,60.64
Q-05894,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 47.8%.,0,47.82,57.29
Q-05895,H1,0.4585,372600.0,1,372600.0,222000,0.5958132045088567,1,360000.0,3.5,170837.1,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.5% above average competitor.,0,45.85,59.58
Q-05904,I1,0.424,279864.0,1,279864.0,132000,0.4716576622931138,1,240000.0,16.61,118662.33599999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 16.6% above average competitor; product historical win rate is 22.9%.,0,42.4,47.17
Q-05906,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 47.8%.,0,47.82,57.29
Q-05930,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 47.8%.,0,47.82,57.29
Q-05931,H1,0.4477,366120.0,2,732240.0,222000,0.3031792854801704,1,360000.0,1.7,327823.848,36.36,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 1.7% above average competitor; grant ratio is 30.3%.,0,44.77,30.32
Q-05932,C,0.2682,1509859.0,1,1509859.0,451000,0.2987033888594895,0,,,404944.1838,22.73,Low,0.0,Low,No major pricing risk,Low or no energy grant advantage; No competitor information available,No major flag,grant ratio is 29.9%; no competitor price information is available.,0,26.82,29.87
Q-05934,N1,0.4263,780031.2,2,1560062.4,375000,0.2403750003846,2,830000.0,-6.02,665054.60112,13.64,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage,Price lower than average competitor,grant ratio is 24.0%.,1,42.63,24.04
Q-05939,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,1,240000.0,10.18,102991.59,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.2% above average competitor; product historical win rate is 22.9%.,0,38.95,49.92
Q-05939,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,1,240000.0,10.18,102991.59,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.2% above average competitor; product historical win rate is 22.9%.,0,38.95,49.92
Q-05940,H1,0.449,366120.0,1,366120.0,222000,0.6063585709603408,1,360000.0,1.7,164387.88000000003,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 1.7% above average competitor.,0,44.9,60.64
Q-05941,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 47.8%.,0,47.82,57.29
Q-05946,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,1,360000.0,80.0,446277.6000000001,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 80.0% above average competitor; GMR is 68.9%; grant ratio is 34.3%.,0,68.87,34.26
Q-05952,H1,0.4834,391392.0,2,782784.0,222000,0.2836031395634044,1,360000.0,8.72,378397.78560000006,50.0,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 8.7% above average competitor; GMR is 48.3%; grant ratio is 28.4%.,0,48.34,28.36
Q-05978,I1,0.4479999999999999,292032.0,1,292032.0,132000,0.4520052596975674,1,240000.0,21.68,130830.33599999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 21.7% above average competitor; product historical win rate is 22.9%.,0,44.8,45.2
Q-05982,O1,0.3227,678600.0,2,1357200.0,375000,0.2763041556145004,2,830000.0,-18.24,437968.44,13.64,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage,Price lower than average competitor,grant ratio is 27.6%.,1,32.27,27.63
Q-05984,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,0,,,140969.0,45.45,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,GMR is 48.6%; grant ratio is 22.8%; product historical win rate is 13.8%; no competitor price information is available.,0,48.61,22.76
Q-05989,A1,0.3193,247455.0,1,247455.0,90000,0.3637024913620658,1,170000.0,45.56,79012.38149999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 45.6% above average competitor; grant ratio is 36.4%; product historical win rate is 19.0%.,0,31.93,36.37
Q-05993,H1,0.4048,366120.0,1,366120.0,222000,0.6063585709603408,1,360000.0,1.7,148205.37600000002,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 1.7% above average competitor.,0,40.48,60.64
Q-05993,N1,0.4048,725177.5,1,725177.5,375000,0.5171147753481045,2,830000.0,-12.63,293551.852,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,40.48,51.71
Q-05998,Q,0.0715,155480.0,1,155480.0,45000,0.2894262927707743,1,130000.0,19.6,11116.820000000009,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 19.6% above average competitor; grant ratio is 28.9%; product historical win rate is 10.3%.,0,7.15,28.94
Q-05999,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,1,240000.0,17.78,121238.02080000004,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 17.8% above average competitor; product historical win rate is 22.9%.,0,42.89,46.7
Q-06007,A1,0.3702,252720.0,1,252720.0,90000,0.3561253561253561,1,170000.0,48.66,93556.94400000002,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 48.7% above average competitor; grant ratio is 35.6%; product historical win rate is 19.0%.,0,37.02,35.61
Q-06017,W,0.1119999999999999,163850.0,1,163850.0,66000,0.4028074458346048,0,,,18351.20000000001,18.18,Low,27.27,Low,No major pricing risk,Product has historically low win rate; No competitor information available,Very low GMR; Low GMR,product historical win rate is 13.8%; no competitor price information is available.,0,11.2,40.28
Q-06020,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,185304.4128,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 47.8%.,0,47.82,57.29
Q-06023,N1,0.4172,767533.0,1,767533.0,375000,0.4885783412569883,2,830000.0,-7.53,320214.7676,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,41.72,48.86
Q-06024,H1,0.688,387504.0,1,387504.0,222000,0.5728973120277469,1,360000.0,7.64,266602.752,50.0,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Very high GMR; Price higher than average competitor,No major flag,price is 7.6% above average competitor; GMR is 68.8%.,0,68.8,57.29
Q-06025,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,1,240000.0,17.78,121238.02080000004,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 17.8% above average competitor; product historical win rate is 22.9%.,0,42.89,46.7
