quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,product_win_rate_pct,num_diagnosis_reasons,lost_diagnosis_reasons,competitor_count_available,avg_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,higher_than_avg_competitor,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-06459,H1,0.687,648000.0,2,1296000.0,222000,0.1712962962962963,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.7,17.13
Q-06465,I1,0.6551,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,28.21
Q-06520,A1,0.3568,247455.0,1,247455.0,90000,0.3637024913620658,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,77455.0,45.561764705882354,1.0,35.68,36.37
Q-06525,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-06528,A1,0.6039,405000.0,1,405000.0,90000,0.2222222222222222,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,235000.0,138.23529411764704,1.0,60.39,22.22
Q-06540,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06542,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06551,O1,0.6409999999999999,1283500.0,1,1283500.0,375000,0.292169848071679,46.77,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,453500.0,54.63855421686748,1.0,64.1,29.22
Q-06553,O1,0.6409999999999999,1283500.0,1,1283500.0,375000,0.292169848071679,46.77,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,453500.0,54.63855421686748,1.0,64.1,29.22
Q-06554,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06562,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-06563,I1,0.6551,468000.0,2,936000.0,132000,0.141025641025641,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.51,14.1
Q-06571,W,0.4982999999999999,290000.0,2,580000.0,66000,0.1137931034482758,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,11.38
Q-06574,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06575,O1,0.368,729028.0,1,729028.0,375000,0.5143835353374631,46.77,0,No clear rule-based reason,2,830000.0,-100972.0,-12.165301204819276,0.0,36.8,51.44
Q-06586,Z,0.3072,1952700.0,2,3905400.0,720000,0.1843601167614073,44.44,2,Low or no energy grant advantage; No competitor information available,0,,,,,30.72,18.44
Q-06599,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-06603,Q,0.0619,158860.0,2,317720.0,45000,0.1416341432708044,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28860.0,22.2,1.0,6.19,14.16
Q-06605,Q,0.0619,158860.0,2,317720.0,45000,0.1416341432708044,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28860.0,22.2,1.0,6.19,14.16
Q-06608,W,0.1407,173420.0,1,173420.0,66000,0.3805789412985815,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.07,38.06
Q-06613,Q,0.0619,158860.0,2,317720.0,45000,0.1416341432708044,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28860.0,22.2,1.0,6.19,14.16
Q-06618,K1,0.6345000000000001,1173500.0,1,1173500.0,181500,0.1546655304644226,0.0,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,620000.0,553500.0,89.27419354838709,1.0,63.45,15.47
Q-06621,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-06624,I1,0.6556000000000001,292032.0,1,292032.0,132000,0.4520052596975674,22.91,3,Gross Margin Rate too high; Price higher than competitors; Product has historically low win rate,1,240000.0,52032.0,21.68,1.0,65.56,45.2
Q-06627,W,0.0905,163850.0,1,163850.0,66000,0.4028074458346048,13.82,2,Product has historically low win rate; No competitor information available,0,,,,,9.05,40.28
Q-06632,N1,0.3935,738012.5,1,738012.5,375000,0.5081214749072678,34.87,0,No clear rule-based reason,2,830000.0,-91987.5,-11.082831325301203,0.0,39.35,50.81
Q-06633,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06634,S,0.4775999999999999,1966500.0,2,3933000.0,528000,0.1342486651411136,15.22,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,86500.0,4.6010638297872335,1.0,47.76,13.42
Q-06635,S,0.4775999999999999,1966500.0,2,3933000.0,528000,0.1342486651411136,15.22,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,86500.0,4.6010638297872335,1.0,47.76,13.42
Q-06636,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-06657,H1,0.6887000000000001,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.87,34.26
Q-06661,W,0.4982999999999999,163850.0,1,163850.0,66000,0.4028074458346048,13.82,3,Gross Margin Rate too high; Product has historically low win rate; No competitor information available,0,,,,,49.83,40.28
Q-06665,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-06673,H1,0.688,648000.0,2,1296000.0,222000,0.1712962962962963,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,17.13
Q-06676,I1,0.3895,264420.0,1,264420.0,132000,0.4992058089403222,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,24420.0,10.175,1.0,38.95,49.92
Q-06677,H1,0.449,366120.0,1,366120.0,222000,0.6063585709603408,29.39,1,Price higher than competitors,1,360000.0,6120.0,1.7000000000000002,1.0,44.9,60.64
Q-06679,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-06683,D,0.6531999999999999,2701000.0,1,2701000.0,451000,0.1669751943724546,30.77,3,Gross Margin Rate too high; Low or no energy grant advantage; No competitor information available,0,,,,,65.32,16.7
Q-06683,S,0.6531999999999999,3420000.0,1,3420000.0,528000,0.1543859649122807,15.22,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,1540000.0,81.91489361702128,1.0,65.32,15.44
Q-06757,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06787,N1,0.423,775234.0,1,775234.0,375000,0.4837249140259586,34.87,0,No clear rule-based reason,2,830000.0,-54766.0,-6.598313253012048,0.0,42.3,48.37
Q-06818,W,0.0905,163850.0,1,163850.0,66000,0.4028074458346048,13.82,2,Product has historically low win rate; No competitor information available,0,,,,,9.05,40.28
Q-06819,B,0.2651,124960.0,1,124960.0,56760,0.454225352112676,33.33,1,No competitor information available,0,,,,,26.51,45.42
Q-06842,I1,0.4289,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.89,46.7
Q-06855,E,0.6459999999999999,408100.0,1,408100.0,48600,0.1190884587111002,20.0,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,64.6,11.91
Q-06860,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06861,I1,0.6556000000000001,468000.0,1,468000.0,132000,0.282051282051282,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,228000.0,95.0,1.0,65.56,28.21
Q-06862,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06864,J,0.5728,484000.0,1,484000.0,113520,0.2345454545454545,0.0,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,57.28,23.45
Q-06865,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06866,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-06869,Q,0.0067,145340.0,1,145340.0,45000,0.3096188248245493,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,15340.0,11.8,1.0,0.67,30.96
Q-06871,H1,0.4585,372600.0,1,372600.0,222000,0.5958132045088567,29.39,1,Price higher than competitors,1,360000.0,12600.0,3.5000000000000004,1.0,45.85,59.58
Q-06873,W,0.1694,175160.0,1,175160.0,66000,0.3767983557889929,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,16.94,37.68
Q-06874,N1,0.423,775234.0,1,775234.0,375000,0.4837249140259586,34.87,0,No clear rule-based reason,2,830000.0,-54766.0,-6.598313253012048,0.0,42.3,48.37
Q-06875,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-06876,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-06877,A1,0.3494,244620.0,1,244620.0,90000,0.3679175864606328,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,74620.0,43.89411764705882,1.0,34.94,36.79
Q-06878,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-06926,I1,0.4000999999999999,269100.0,1,269100.0,132000,0.4905239687848383,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29100.0,12.125,1.0,40.01,49.05
Q-06929,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,48.61,22.76
Q-06945,A1,0.6039,405000.0,1,405000.0,90000,0.2222222222222222,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,235000.0,138.23529411764704,1.0,60.39,22.22
Q-06952,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06961,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-06969,I1,0.3829,261612.0,1,261612.0,132000,0.5045640108251915,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21612.0,9.005,1.0,38.29,50.46
Q-06977,I1,0.3829,261612.0,1,261612.0,132000,0.5045640108251915,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21612.0,9.005,1.0,38.29,50.46
Q-06982,I1,0.3829,261612.0,1,261612.0,132000,0.5045640108251915,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21612.0,9.005,1.0,38.29,50.46
Q-06993,A1,0.3112,232875.0,1,232875.0,90000,0.3864734299516908,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,62875.0,36.98529411764706,1.0,31.12,38.65
Q-07026,H1,0.4834,391392.0,1,391392.0,222000,0.5672062791268089,29.39,1,Price higher than competitors,1,360000.0,31392.0,8.72,1.0,48.34,56.72
Q-07032,A1,0.3815999999999999,228825.0,1,228825.0,90000,0.3933136676499508,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,58825.0,34.60294117647059,1.0,38.16,39.33
Q-07034,A1,0.3494,244620.0,1,244620.0,90000,0.3679175864606328,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,74620.0,43.89411764705882,1.0,34.94,36.79
Q-07038,K,0.4584,313575.0,1,313575.0,190920,0.6088495575221239,23.53,2,Product has historically low win rate; No competitor information available,0,,,,,45.84,60.88
Q-07042,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,29.39,1,Price higher than competitors,1,360000.0,27504.0,7.64,1.0,47.82,57.29
Q-07045,I1,0.4296999999999999,282672.0,1,282672.0,132000,0.466972321276957,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,42672.0,17.78,1.0,42.97,46.7
Q-07046,I1,0.424,279864.0,1,279864.0,132000,0.4716576622931138,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,39864.0,16.61,1.0,42.4,47.17
Q-07061,W,0.1407,173420.0,1,173420.0,66000,0.3805789412985815,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.07,38.06
Q-07062,H1,0.4782,387504.0,1,387504.0,222000,0.5728973120277469,29.39,1,Price higher than competitors,1,360000.0,27504.0,7.64,1.0,47.82,57.29
Q-07065,N1,0.6568999999999999,1304400.0,1,1304400.0,375000,0.2874885004599816,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,474400.0,57.1566265060241,1.0,65.69,28.75
Q-07108,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-07121,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-07146,H1,0.688,648000.0,1,648000.0,222000,0.3425925925925926,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,288000.0,80.0,1.0,68.8,34.26
Q-07159,Q,0.0032,149500.0,1,149500.0,45000,0.3010033444816054,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,19500.0,15.0,1.0,0.32,30.1
Q-07160,N1,0.3925,736986.0,2,1473972.0,375000,0.2544146021769748,34.87,1,Low or no energy grant advantage,2,830000.0,-93014.0,-11.206506024096385,0.0,39.25,25.44
Q-07202,W,0.1407,173420.0,1,173420.0,66000,0.3805789412985815,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.07,38.06
Q-07242,W,0.1407,173420.0,1,173420.0,66000,0.3805789412985815,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.07,38.06
